ProperName,BayerName,Cst,Constellation_Full,Vmag,ra_rad,dec_rad,pi_rad,mu_alpha_cosdec_rad_d,mu_delta_rad_d,HR,HIP
,,,,6.33,4.812898421026563,-0.17835396702590836,4.7269335e-08,8.959595749457545e-11,-2.5206329375140556e-10,6878,90083
,,,,6.33,6.0157603825129895,0.12811134192395457,5.3814322e-08,-3.8811641439131646e-10,-8.838807125279674e-10,8738,113465
,,,,6.33,5.9776978255754045,-0.5725622371977601,7.0394954e-08,-4.5647481159088147e-10,-3.060863377518385e-10,8680,112746
,,,,6.33,4.194575123550334,-0.5565703877493937,2.2446875e-08,1.0592233197136476e-10,-7.565880855097483e-12,5956,78486
,,,,6.33,5.518536204185942,0.03961778527651775,4.0045613e-08,1.251025036127961e-09,-8.830843040169044e-10,8068,104048
,,,,6.33,4.7909983706098735,-1.1908244671742576,2.5937533e-08,-2.65469503687631e-12,-2.2684369090108066e-10,6808,89674
,,,,6.33,4.228272170285848,1.011205401032568,3.922143e-08,-2.9241465831192553e-10,4.356354555514024e-10,6036,79125
,,,,6.33,0.9607629962941858,-0.2657525613474434,2.4289168e-08,-5.973063832971696e-11,-2.1463209373144966e-10,1120,17136
,,,,6.33,3.325218316760983,-1.2113902845872304,7.757019e-09,-6.43763546442505e-11,-2.6016011361387835e-11,4820,61981
,,,,6.33,5.674770221177649,-0.9728116230144555,2.1913579e-08,2.415772483557442e-10,1.148155603449004e-10,8271,107030
,,,,6.33,2.2133999180697694,-0.5527933128611713,2.6276902e-08,-2.9719310937830287e-10,-6.875660145509642e-11,3336,41449
,,,,6.33,3.751564735076531,0.6770843655446238,3.6651915e-08,3.583838299783018e-10,-1.466719007874161e-10,5373,70029
,,,,6.33,2.84697147689133,-1.3885742160438577,7.8055e-09,-1.5145035185379348e-10,3.052899292407756e-11,4268,53151
,,,,6.33,1.6793525770607618,0.2802515376605298,3.4373294e-08,3.266602242876299e-10,-5.394340314932662e-10,2302,30517
,,,,6.33,3.3077213257344256,0.05728993335801487,2.8361601e-08,-3.9661143850932065e-10,-1.4799924830585426e-10,4805,61637
,,,,6.33,4.223107379920575,-0.4269475182620482,4.0578907e-08,-1.4441541000607125e-10,-3.0940470654793385e-10,5998,79031
,,,,6.33,1.4737702196846743,0.5857177515551115,3.146441e-08,2.0454425259131965e-10,6.915480571062787e-11,1904,26463
,,,,6.33,5.453764244513893,0.8143938071275535,9.841718e-09,5.6146800029933956e-11,5.043920570064988e-11,7983,102827
,,,,6.33,5.230299660231964,1.228132474642974,3.510051e-08,5.284170470902295e-10,7.774274415492272e-10,7666,98333
,,,,6.33,3.5538529565429395,-0.8425078737078363,1.595037e-08,-3.728519179292777e-10,-9.968379863470542e-11,5103,66236
,,,,6.33,3.2009918552224876,-0.5897970429442204,3.7766988e-08,1.5237949511670019e-10,-2.0188955755444335e-10,4651,59622
,,,,6.33,3.1673091966322624,-1.1440087866338167,2.4240684e-10,-7.645521706203772e-11,-1.0220575891973793e-11,4611,59003
,,,,6.33,2.263131120162053,-0.3444740509288905,1.3429339e-08,1.4799924830585426e-10,3.2254544698047164e-11,3425,42394
,,,,6.33,5.467324020061106,-0.4150925312844313,4.499071e-08,1.1218741225839283e-09,-8.731291976286183e-10,7989,103071
,,,,6.33,4.501874648046372,0.13778901407908065,3.5633807e-08,4.457232966915324e-10,1.8728873485162363e-10,6390,84113
,,,,6.33,4.433779891449,-0.884441530434706,2.4531573e-08,-1.0167481991236266e-10,-1.2994732205509534e-10,6274,82868
,,,,6.33,0.0816320994277085,-0.7546030583304664,4.309994e-08,6.575679606342619e-10,-7.034941847722221e-12,73,1502
,,,,6.33,3.3688833310301187,-0.8394038056331644,3.0203893e-08,-5.857584598867578e-10,5.627953478177777e-11,4880,62799
,,,,6.33,5.348278076398841,0.17551194600125644,2.1040915e-08,2.6454036042472426e-10,-5.270896995717913e-10,7810,100762
,,,,6.33,3.4552482720790514,-1.104845523317229,2.617994e-09,-6.052704684077986e-11,-3.398009647201677e-11,4972,64395
,,,,6.33,2.3230465819844404,0.09320634321382511,1.5659483e-08,-2.3361316324511524e-11,-1.0565686246767712e-10,3526,43570
,,,,6.33,3.456364496005901,0.42338421740926224,3.679736e-08,-2.973258441301467e-10,-5.557604059700554e-10,4984,64417
,,,,6.33,2.287119625453026,0.6443500665100543,7.470979e-08,-3.736483264403406e-10,-1.0759478984459683e-09,3451,42871
,,,,6.33,1.7877990366918985,-0.4202060524283945,1.973192e-08,1.5928170221257856e-12,-1.8808514336268653e-10,2528,32744
,,,,6.33,0.03944055948281541,-0.9425120516541668,3.7766988e-08,6.223932513956508e-10,1.4282259298394545e-10,23,730
,,,,6.33,1.4005790234807292,0.4879468810371368,2.9185784e-08,-1.7029868661561526e-10,-1.8237754903340248e-10,1750,24984
,,,,6.33,1.7916504217655518,-0.44991811018321215,1.0035643e-08,-5.588133052624632e-11,7.459693053622431e-11,2544,32827
,,,,6.33,0.08592686724640647,0.7108639993404794,2.7682862e-08,-3.387390867054171e-10,-2.3812614480780497e-10,75,1575
,,,,6.33,4.126212967327193,0.015551749667644315,2.4967907e-08,1.4348626674316454e-10,-4.871365392668028e-11,5861,77186
,,,,6.33,2.248926331660761,0.047882063972505884,3.0203893e-08,-2.442319433926205e-11,5.256296173015093e-11,3392,42142
,,,,6.33,3.6082807733298283,0.11083961792595841,1.5310417e-07,-6.7656230362311186e-09,-1.466851742626005e-09,5183,67246
,,,,6.33,0.8396747545605013,0.8329772490328493,2.5501201e-08,9.778569168333887e-10,-1.1382004970607177e-09,949,14914
,,,,6.33,1.2496667530921968,-0.05156397303793421,4.8917702e-08,2.2392352636051674e-10,-7.178295379713541e-10,1522,22189
,,,,6.33,2.1050100236870253,-0.11060339965447281,4.2227274e-08,9.118877451670124e-11,-1.3963695893969388e-10,3150,39326
,,,,6.33,2.0929473741188804,-1.0508169621159071,1.488378e-08,-5.428851350412053e-11,1.5237949511670019e-10,3152,39073
,,,,6.33,3.8143904494762815,0.5678334972748109,1.1950658e-07,1.40858118656657e-09,8.415383266897902e-11,5445,71243
,,,,6.33,3.9816214600573008,-0.8415784331722059,3.7379138e-08,-3.274566327986928e-10,-5.403631747561729e-10,5650,74418
,14,Del,Delphinus,6.33,5.453299029619767,0.13725539536824663,3.1609854e-08,3.6555150657786783e-10,1.757408114412117e-10,7974,102819
,,,,6.33,0.20349304240354804,1.209955985923378,1.1897329e-07,2.2181304380620006e-09,2.0613706961344545e-10,200,3641
,,,,6.33,4.2644920555485335,-0.9265300973499948,6.5692255e-08,-8.135312940507451e-10,-6.434980769388174e-10,6059,79812
,,,,6.33,5.438248424717829,0.9249468578728307,3.5488362e-08,-1.0865666785934735e-09,-1.3860162787531213e-09,7962,102499
,,,,6.33,2.4231888132056754,1.46923541376689,5.1244808e-08,4.374937420772158e-10,1.3923875468416245e-10,3581,45421
,,,,6.33,2.078594298779148,-0.5285648373644196,1.4205042e-08,-1.7255517739696014e-11,-1.9764204549544126e-10,3099,38792
,,,,6.33,2.0434536891721122,-0.9856065127293708,2.9573637e-09,-8.548118018741718e-11,9.609996033492242e-11,3056,38087
,71,Cet,Cetus,6.33,0.6325646291578001,-0.048520411514171656,1.7695701e-08,2.734335887982599e-11,-8.773767096876203e-11,704,11261
,,,,6.33,6.052615135479878,-0.8657903840661326,1.2168824e-08,1.0937343551930395e-10,-4.778451066377357e-12,8791,114159
,,,,6.33,3.335551442778839,0.7697425004913316,4.925707e-08,-4.1718532504511204e-10,5.3624839744901454e-11,4843,62172
,7,Vul,Vulpecula,6.33,5.102244357514166,0.3539488934847204,1.3623264e-08,1.8317395754446534e-11,-2.1025184692060373e-10,7409,95818
,Tau,Hyi,Hydrus,6.33,0.4422435489199414,-1.3813976314246341,4.0142574e-08,7.86984343681982e-10,2.871052682381729e-10,516,7879
,,,,6.33,6.1049106437260985,-1.387055675572999,3.398544e-08,3.7842677750671797e-10,1.5808708944598424e-10,8849,115129
,,,,6.33,4.297446935577155,-0.791497422940993,5.3814322e-08,2.933438015748322e-10,-2.0945543840954083e-10,6099,80421
,5,Lib,Libra,6.33,3.8657428454992417,-0.26981995325624514,1.0908308e-08,-5.069140172915313e-10,3.451103547939203e-12,5503,72194
,,,,6.33,4.459240590690677,0.1474918797128934,3.999713e-08,3.763030214772169e-10,1.9777478024728506e-11,6329,83342
,,,,6.33,1.4414058262553713,-0.1297619462233237,6.641948e-09,1.88483347618218e-11,-1.3671679439912994e-11,1840,25786
,,,,6.33,5.804821452233832,0.25534024939235805,3.5730768e-08,2.394534923262431e-10,-3.242709987544412e-10,8456,109445
,,,,6.33,1.204398785677463,-0.06303469331760046,1.9295586e-08,3.2387279449890976e-11,-1.0087841140129976e-10,1462,21428
,79,Gem,Gemini,6.33,2.029624288878866,0.35458193836705276,3.0591742e-08,-6.34472113813438e-11,-7.433146103253667e-12,2991,37811
,,,,6.33,5.751825917557379,-0.09467829927615153,8.9884466e-08,5.561586102255868e-10,-1.3861490135049652e-09,8376,108453
,,,,6.33,3.2149946859164453,1.5085900531340906,1.2265787e-07,2.8098619617817298e-09,-1.311419348216897e-10,4683,59879
,,,,6.33,3.2534593871340416,-1.5036115702087494,2.1622691e-08,-6.34472113813438e-11,-8.99941617501069e-11,4709,60638
,9,Com,Coma Berenices,6.33,3.226652803943227,0.4914362373509706,8.90118e-08,-2.7105763674025562e-09,-1.666086605143572e-09,4688,60098
,,,,6.33,2.4334477550508735,-0.9511146870347965,1.808355e-08,-3.0449352072971275e-10,1.567597419275461e-10,3700,45603
,,,,6.33,1.8934888484278107,-0.5295294347653046,9.162979e-09,-5.986337308156077e-11,5.906696457049789e-11,2743,34954
,,,,6.33,1.6189216224699543,0.31643640411350504,1.4302004e-08,1.3008005680693917e-11,-5.827055605943499e-11,2184,29326
,,,,6.33,2.4474938042859007,-0.2725779572722987,9.735059e-08,9.30072406169615e-10,-1.4226510702620145e-09,3714,45854
,,,,6.33,2.93943282142702,0.7171347929845027,4.2518163e-08,-1.6406015327895594e-10,2.1503029798698107e-10,4351,54842
,,,,6.33,6.236053209964932,1.029102368814739,6.283186e-08,4.432013364064999e-10,-1.2131956318524737e-10,9020,117472
,,,,6.34,4.943775684303657,-0.16712501725914414,4.8675297e-08,3.257310810247232e-10,2.083935603947903e-10,7110,92674
,,,,6.34,1.0319501771766575,1.2535239258521824,8.1885034e-08,-6.99910346472439e-10,-1.1016984403036685e-10,1196,18438
,,,,6.34,1.394465921556354,-0.024642230405079353,2.2107505e-08,1.4468087950975888e-11,1.5131761710194965e-11,1748,24847
,,,,6.34,1.3977691945305315,-0.6056091885804125,3.0203893e-08,5.3624839744901454e-11,-2.4821398594793497e-11,1766,24909
,,,,6.34,4.716232960026327,0.10940267421562454,1.0084125e-08,-7.167676599566036e-12,-9.782551210889201e-11,6719,88213
,,,,6.34,2.103567661427496,-0.6466458005260296,1.9683435e-08,4.619169364164779e-11,1.7879371073361947e-10,3155,39299
,,,,6.34,2.0910182491302804,-0.8722071488457454,-6.7389103e-09,5.442124825596434e-12,1.7255517739696014e-12,3143,39038
,,,,6.34,1.8588114633414217,-0.5350434012857856,1.8810772e-08,-1.0486045395661424e-10,8.9197753239044e-11,2680,34248
,,,,6.34,4.732765581766532,0.4178697105348448,7.873374e-08,2.1449935897960582e-10,-9.404257168134327e-10,6754,88528
,,,,6.34,4.429934272768663,0.23771372299577762,6.249249e-08,4.870038045149589e-10,-4.406793761214674e-10,6290,82798
,,,,6.34,5.129071202057734,-0.13020479489761752,4.130613e-08,3.1179393208112257e-10,-5.350537846824203e-10,7432,96356
,,,,6.34,6.098475556829064,-0.20442962779353732,3.994865e-08,5.386376229822032e-10,7.061488798090984e-11,8856,115015
,,,,6.34,2.895540021444679,-0.23448343131333804,2.9282747e-08,6.875660145509642e-11,-6.716378443297063e-11,4308,54048
,,,,6.34,2.883962897516231,-0.27563273253650533,3.3403662e-08,1.1672694077145133e-09,-4.903221733110543e-10,4297,53849
,,,,6.34,1.672207507328243,-0.5548456607129558,4.6008818e-08,-5.79785396053786e-10,-7.300411351409852e-12,2307,30376
,,,,6.34,5.849488869655313,-1.0037346935277984,1.3574783e-08,3.3130594060216347e-10,-1.1388641708199368e-10,8509,110311
,,,,6.34,4.3225318549589025,1.3516850841049615,4.193638e-08,-1.378184928394336e-09,3.6275080331396336e-09,6191,80850
,,,,6.34,4.739110007710105,-0.007785872952442208,2.2543837e-08,-2.921491888082379e-10,-1.6246733625683014e-10,6757,88671
,,,,6.34,4.7342648199430615,0.732096700602921,8.862395e-08,-2.3082573345639512e-10,1.2949602389882639e-09,6767,88565
,,,,6.34,3.525545282857661,0.9205851313700446,4.9693405e-08,-1.3564164290919505e-09,-2.9228192356008167e-10,5076,65678
,,,,6.34,4.441149208588731,0.7419839751075056,2.4143722e-08,-1.30212791558783e-10,-5.378412144711403e-10,6313,83013
,,,,6.34,3.719336930067291,-0.4252204922779195,2.831312e-08,2.767519575943553e-10,-7.658795181388153e-11,5309,69398
,,,,6.34,1.5928008639652502,0.6626018218555109,2.6519308e-08,-5.389030924858908e-11,-8.295921990238468e-11,2137,28820
,,,,6.34,5.904794963872541,1.2282524433397684,3.8542687e-08,5.40230440004329e-10,1.8582865258134167e-10,8598,111325
,,,,6.34,2.1027726075790776,0.618074936425538,1.9344066e-08,-3.27323898046849e-10,-9.981653338654924e-11,3130,39279
,,,,6.34,2.098816128551713,0.4116038137611037,5.5123316e-08,-2.515323547440303e-10,-3.68338936366588e-10,3127,39194
,,,,6.34,0.6064034392283089,-0.4528565285349785,3.8266344e-07,-2.887644526362206e-09,5.899263310946535e-09,683,10798
,,,,6.34,0.44929990356658145,1.0720003525909922,1.0859827e-08,3.451103547939203e-11,-1.2145229793709118e-10,488,8020
,,,,6.34,0.45061408081733006,0.7910292306896968,8.392125e-08,1.8475350109140676e-09,6.676558017743919e-11,495,8044
,,,,6.34,0.4530691703753294,0.5618565908968847,3.7379138e-08,-9.809098161257964e-11,1.7255517739696014e-11,503,8086
,,,,6.34,3.2189863230307947,0.2643266256032348,2.763438e-08,4.439977449175628e-10,-5.546985279553049e-10,4676,59941
,53,Sgr,Sagittarius,6.34,5.14795446936284,-0.408888934561939,4.9111627e-08,6.822566244772116e-11,-4.787742499006425e-10,7470,96729
,,,,6.34,1.5932111247244152,1.0366091744408286,3.6603435e-08,4.685536740086686e-11,-6.523913053123531e-10,2121,28829
,,,,6.34,4.6302855603775335,0.2649128410328081,2.8458564e-08,-1.07913353249022e-10,-6.065978159262369e-11,6589,86546
,,,,6.34,4.638618319161119,0.7694150575250357,1.5174669e-08,-5.667773903730921e-10,4.67624530745762e-10,6612,86713
,,,,6.34,0.4770102859628535,-0.5423160956018628,3.146441e-08,1.1501466247266612e-09,-2.1317201146116764e-10,532,8480
,,,,6.34,5.169744713436837,0.7106433258439766,1.9295586e-08,-9.06445620341416e-10,-3.206871604546582e-10,7523,97151
,46,Aql,Aquila,6.34,5.158379717174742,0.2128129138589678,2.2495355e-08,-4.247512059002096e-12,-1.1547923410411946e-10,7493,96931
,Gam,Cae,Caelum,6.34,1.3283509376571458,-0.6231734358696952,4.9305555e-08,3.7683396048459217e-10,5.536366499405544e-10,1653,23596
,,,,6.34,2.2318085809584414,-0.9493527368378025,3.078567e-08,2.142338894759182e-10,-5.723522499505323e-10,3382,41813
,,,,6.34,5.258198176729763,-0.20244731773570718,6.690429e-09,-2.906891065379559e-11,-1.8821787811453034e-10,7671,98910
,,,,6.34,2.086870738580298,0.7675497602743788,3.752458e-08,5.458052995817693e-10,7.433146103253667e-11,3094,38959
,,,,6.34,1.9902150254184667,-0.3867732857171462,2.5889053e-08,-2.1184466394272952e-10,-1.4122977596181968e-10,2923,36986
,,,,6.34,5.530774897087221,0.2732975612352849,3.2821887e-08,6.464182414793814e-10,-7.669413961535659e-10,8088,104281
,,,,6.34,4.48452952998627,0.7071400386611193,3.5827732e-08,-4.819598839448941e-10,-4.2913145271105545e-10,6376,83816
,,,,6.34,1.4811377794523815,0.37983612553924434,2.75859e-08,2.65469503687631e-12,-4.226274498707085e-10,1929,26616
,,,,6.34,3.346835292400824,0.10385596252584926,1.8228995e-08,4.105485874529213e-10,-7.466329791214621e-10,4854,62376
,,,,6.34,2.040473708073138,-0.2790903194946296,8.3872775e-09,-1.552996596572641e-11,4.5395285130584895e-11,3026,38031
,,,,6.34,1.708600776042283,-0.6447280573530806,2.1962062e-08,1.8317395754446534e-11,9.308688146806779e-10,2393,31099
,,,,6.34,5.940757160870481,0.5404561872298042,1.6192777e-08,6.549132655973856e-10,1.0486045395661424e-11,8638,112032
,28,UMa,Ursa Major,6.34,2.5565717299745283,1.1109617130781166,6.258945e-08,-2.1649038025726303e-10,-5.655827776064978e-10,3865,47911
,,,,6.34,4.1026553518890125,-0.544781731660933,1.910166e-08,-6.607535946785135e-10,-4.1944181582645695e-10,5822,76739
,,,,6.34,5.1781488172659875,1.194468464372207,2.7682862e-08,9.450714331279662e-11,-3.2520014201734795e-11,7563,97326
,,,,6.34,5.991669516279381,0.7010530920663816,1.590189e-08,1.193285419075901e-10,-1.207886241778721e-10,8706,113009
,,,,6.34,4.098715902039159,-0.40404670617517524,4.8578336e-08,-4.1784899880433116e-10,-2.9387474058220747e-10,5819,76666
,,,,6.34,3.5744371749622164,-1.3209309815344976,2.050762e-08,-2.446301476481519e-10,-1.0087841140129976e-10,5115,66607
,41,UMa,Ursa Major,6.34,2.8203457468120026,1.00122653112524,2.2592317e-08,-6.991139379613762e-10,-7.664104571461906e-10,4202,52685
,Xi,Cap,Capricornus,6.34,5.2881951373192875,-0.21628744691693141,3.369455e-08,-1.0605506672320857e-10,-2.4755031218871584e-10,7712,99529
,,,,6.34,5.467779924845402,0.5174770990458416,3.9512315e-08,-6.703104968112681e-11,-8.475113905227619e-10,7999,103079
,,,,6.34,1.731604729757566,-0.7253091830352228,1.0035643e-08,1.3937148943600627e-11,8.349015890975994e-11,2445,31603
,,,,6.34,5.017210224260292,-0.007471723286394114,1.6871518e-08,3.875854753839412e-11,-7.871170784338258e-11,7269,94149
,,,,6.34,5.070877511731228,-0.7333166958729745,4.7899594e-08,-7.330940344333928e-10,-4.1718532504511204e-10,7334,95211
,,,,6.34,5.079309086170141,-1.193300449196068,2.3028651e-08,-2.624166043952232e-10,-2.7476093631669804e-11,7320,95369
,,,,6.34,3.7041898365575183,-1.0345730675758653,1.27021185e-08,-1.5383957738698215e-10,-2.1848140153492029e-10,5292,69122
,,,,6.34,1.48985098353552,-0.5829523878346681,3.1561374e-08,7.472966528806812e-11,-1.6313101001604923e-10,1966,26796
,,,,6.34,1.5030489132334195,-0.35127653923278046,1.8980457e-07,-2.3732973629674205e-10,4.835527009670198e-10,1980,27075
,,,,6.34,1.8195127514793048,-0.1427551252380192,1.1150715e-08,1.5928170221257856e-12,-1.5662700717570228e-10,2599,33420
,,,,6.34,5.375482270900533,0.450382665517413,5.5705094e-08,5.389030924858908e-10,-2.6347848240997376e-10,7849,101300
,35,Cas,Cassiopeia,6.34,0.35380626674904375,1.1284982738604092,6.205615e-08,7.930901422667975e-10,-3.030334384594307e-10,384,6312
,,,,6.34,5.9746582407843425,-1.2278053039480412,4.5960338e-08,1.6565297030108174e-10,4.3125520874055654e-10,8672,112694
,,,,6.34,3.673242112919425,1.1986691826807003,2.1040915e-08,-4.454578271878448e-10,-6.238533336659328e-11,5282,68537
,,,,6.34,1.5099179811358838,-0.07449620907985756,4.348779e-08,1.3127466957353351e-10,-8.967559834568174e-10,1986,27212
,,,,6.34,2.091179142481909,-1.2783510815709593,3.7282174e-08,-8.680852770585532e-11,-2.6732779021344437e-10,3171,39041
,,,,6.34,5.2597333946942895,0.2705324821780426,3.8397246e-08,4.8634013075574e-10,2.67593259717132e-10,7680,98954
,,,,6.34,1.811885437849682,0.7998248406680013,3.5197477e-08,-4.2793683994446114e-10,-9.892721054919568e-10,2556,33271
,,,,6.34,1.0724123279616147,-0.3580113037002382,5.4735466e-08,-3.676752626073689e-10,-1.3326569085119072e-10,1274,19111
,,,,6.34,6.23474572936799,1.0468298637302778,4.130613e-08,6.688504145409862e-10,2.2445446536789199e-10,9019,117450
,,,,6.34,0.33634342588182864,0.7836893164137426,2.26408e-08,1.6392741852711213e-10,-5.382394187266718e-10,372,5993
,,,,6.34,5.094644914523769,0.6621989960244261,6.690429e-09,-1.7255517739696014e-12,-5.91996993223417e-11,7403,95673
,,,,6.34,2.272095174833527,-1.004359002339093,7.218876e-08,-3.152450356290618e-10,2.3135667246377037e-10,3455,42579
,,,,6.35,4.467510087572063,0.3436639282567764,2.1089395e-08,-3.2161630371756493e-10,1.1269180431539935e-10,6343,83493
,,,,6.35,5.750210224380905,1.3089400417857309,1.39626355e-08,-5.017373619696225e-11,-1.399024284433815e-10,8395,108420
,,,,6.35,2.423459109030806,-0.2622333909702612,4.3439307e-08,-1.5357410788329452e-10,-2.309584682082389e-10,3675,45424
,,,,6.35,3.8742616235688994,-0.22409646694951235,4.3002974e-08,6.561078783639799e-10,-1.2303184148403256e-09,5518,72373
,,,,6.35,0.8825753668026083,-0.4465914314711007,4.2372715e-08,6.331447662949998e-11,-3.982042555314464e-12,1018,15700
,,,,6.35,5.073697302846265,0.1730125695861524,1.2905741e-07,1.1229360005986791e-10,1.4227838050138582e-09,7354,95253
,,,,6.35,3.2629987037232366,-0.29028059957195373,1.9053179e-08,-1.330002213475031e-10,5.3757574496745267e-11,4742,60809
,,,,6.35,1.5903227287307415,-0.7860474658472301,1.8248387e-07,-1.0775407154680942e-09,3.2684605294021124e-09,2157,28764
,,,,6.35,3.955729947931852,0.6362766090245098,1.6250955e-07,-8.572010274073604e-10,5.373102754637651e-10,5630,73941
,,,,6.35,5.8973491037476675,0.5156198130309841,4.0481947e-08,-3.9249666120216237e-10,-4.461215009470638e-10,8584,111191
,,,,6.35,1.2466349835364594,0.41238703392812764,2.3028651e-08,1.311419348216897e-10,-2.2485266962342345e-10,1512,22128
,,,,6.35,5.143557362418123,0.05901869175595907,-4.2663606e-09,7.167676599566036e-12,-1.4600822702819703e-12,7471,96630
,,,,6.35,3.202422860275509,-1.3713730321455746,4.3293866e-08,-6.198712911106183e-11,-2.7104436326507126e-10,4649,59647
,,,,6.35,4.7361504403311265,-1.422206821383663,1.9247103e-08,3.7152457041083953e-10,-6.411088514056288e-10,6646,88599
,,,,6.35,2.9299403234695425,-1.2467968734710904,2.7876787e-08,-2.1755225827201357e-10,5.389030924858908e-11,4349,54673
,,,,6.35,4.66205346205316,-0.4708013682550706,1.3041489e-08,-1.5795435469414042e-11,-6.504002840346959e-11,6621,87163
,,,,6.35,1.5292595856906657,-0.9209736877382307,2.2592317e-08,-9.663089934229768e-11,1.399024284433815e-10,2044,27583
,,,,6.35,3.1842867415451104,1.3030866616092134,6.5498334e-08,-7.63224823101939e-11,1.1813392914099578e-11,4627,59291
,,,,6.35,5.90057184077244,0.9431235148421666,2.2834726e-08,3.901074356689737e-10,1.8888155187374943e-10,8589,111247
,,,,6.35,2.0824970743744937,0.01967025738331507,7.824893e-08,-2.2088390054329335e-09,1.7786456747071276e-11,3098,38870
,,,,6.35,2.6788317616824577,-0.7035553515908769,3.466418e-08,-4.089557704307955e-10,-1.2835450503296957e-10,4019,50122
,,,,6.35,2.6012503768444164,-1.2459785016747997,7.853982e-09,-1.952528199622526e-10,4.685536740086686e-11,3944,48715
,77,Psc,Pisces,6.35,0.28719553935456654,0.08567230940420677,1.1931266e-07,1.8649232634056076e-10,-1.5994537597179766e-09,313,5141
,,,,6.35,5.4690573829866835,-0.5361461093829077,2.7779825e-08,4.4890893073578397e-10,-2.348077760117096e-10,7991,103103
,,,,6.35,1.6115349106807664,-0.3163641996678171,3.17553e-08,5.22974922264633e-11,-2.860433902234224e-10,2182,29178
,,,,6.35,0.4557151415321645,0.8052908764329654,2.5210312e-08,-9.53035518238595e-11,-4.228929193743961e-10,504,8127
,,,,6.35,3.9189051474329206,-0.8528061393918782,2.0328238e-07,-2.2325985260129765e-10,-4.447145125775194e-09,5566,73241
,,,,6.35,1.4336983564599886,0.23874386187339813,5.1826582e-08,1.20124950418653e-10,-1.9963306677309847e-10,1819,25638
,,,,6.35,2.7220340938792793,-1.0114864465150948,1.803507e-08,-2.8816714625292344e-10,-1.4786651355401044e-10,4091,50916
,,,,6.35,3.272850991183103,-0.23375286807891268,1.9668892e-07,-3.484154501148313e-09,-7.137147606641959e-10,4758,60994
,,,,6.35,1.4271523034489746,-0.2077089091227511,1.792841e-07,2.329494894858962e-10,-6.667266585114851e-10,1817,25486
,,,,6.35,4.361804895122117,-0.16675281846577347,1.2100949e-07,1.5981264121995382e-10,-1.934343538619923e-09,6189,81580
,,,,6.35,6.078400464391629,0.5138532415511967,4.1597016e-08,-4.0577013638654394e-10,-5.362483974490145e-10,8831,114607
,,,,6.35,2.742824024483644,0.7891028455189566,1.3138451e-08,-2.8060126539782594e-10,-2.6387668666550515e-10,4103,51290
,,,,6.35,3.4996739771070944,0.7662577282847783,4.0772832e-08,-8.096819862472744e-10,2.1848140153492029e-10,5045,65230
,,,,6.35,4.677442237762176,-0.0215864360431225,4.3730196e-08,-6.43763546442505e-11,6.504002840346959e-12,6659,87428
,,,,6.35,0.36001174580913436,-0.3330271372892873,7.883071e-08,-7.559244117505293e-10,-8.536171891075774e-10,394,6427
,,,,6.35,5.792307981152838,0.3141730470023518,1.5804927e-08,3.2081989520650205e-10,-4.324498215071508e-10,8436,109212
,,,,6.35,1.683307441134969,-0.0678762980982224,1.6871518e-08,-9.782551210889201e-11,-1.672457873232075e-11,2317,30595
,,,,6.35,1.6643105743631075,0.31003341521767835,3.6894324e-08,2.7223897603166557e-10,-5.634590215769968e-10,2277,30218
,,,,6.35,3.7822658634135378,-0.695931423900003,3.291885e-08,-2.691860767392578e-10,-2.928128625674569e-10,5400,70626
,,,,6.35,4.427023279473564,-0.5338497416378811,2.3222576e-08,3.857271888581278e-10,-2.8803441150107958e-11,6273,82731
,,,,6.35,1.8935361972905553,1.2534350667766403,3.7330654e-08,3.167051178993437e-10,2.535233760216876e-10,2681,34956
,,,,6.35,0.7149484888436994,0.4474733140535423,4.6493636e-08,-6.610190641822011e-11,8.017179011366455e-11,803,12744
,,,,6.35,2.5839599371572524,0.001320722933575271,3.4858104e-08,-3.307750015947882e-10,-3.463049675605146e-10,3907,48413
,,,,6.35,4.398875110730494,0.2371961408937097,2.1962062e-08,1.7813003697440039e-10,-2.325512852303647e-10,6239,82241
,,,,6.35,3.012498618691269,0.8143264000683806,1.8568365e-08,-7.194223549934799e-11,3.6316228104467916e-10,4430,56135
,,,,6.35,4.899656054524944,-0.3365715292449571,1.5611e-08,-1.3658405964728613e-10,-4.5740395485378816e-10,7023,91781
,,,,6.35,1.4116138109532623,0.09290467265192877,5.7208016e-08,-3.6900261012580705e-10,2.2591454763817395e-10,1777,25205
,,,,6.35,6.180684760020453,0.5742865797381638,6.729214e-08,-6.835839719956498e-11,9.317979579435846e-11,8955,116505
,,,,6.35,6.148336751393101,0.40226854885074725,3.5633807e-08,-4.5992591513882064e-10,-1.1359440062793728e-09,8922,115915
,,,,6.35,6.258560806876247,-0.4719877952585549,5.9680566e-08,3.6740979310368125e-10,3.8094873779175046e-11,9044,117860
,,,,6.35,3.794395433093994,0.7294856367292574,2.0420353e-07,2.138622321707555e-09,-2.918969927797346e-09,5423,70873
,50,LMi,Leo Minor,6.35,2.864844725125368,0.44506354668196,6.176526e-08,-3.3104047109847585e-10,-9.463987806464043e-11,4270,53492
,,,,6.35,4.557767034836725,0.27237646110455105,3.1609854e-08,1.0499318870845805e-10,1.331329560993469e-10,6482,85187
,,,,6.35,3.1019898875696206,0.2143084737540982,9.395689e-08,-1.8061217683387972e-09,3.463049675605146e-10,4543,57779
